matchID,gameDuration,gameVersion,ALL_IN_PINGS,ASSISTS,ASSIST_ME_PINGS,BARON_KILLS,BARRACKS_KILLED,BARRACKS_TAKEDOWNS,BASIC_PINGS,BOUNTY_LEVEL,CHAMPIONS_KILLED,CHAMPION_MISSION_STAT_0,CHAMPION_MISSION_STAT_1,CHAMPION_MISSION_STAT_2,CHAMPION_MISSION_STAT_3,CHAMPION_TRANSFORM,COMMAND_PINGS,CONSUMABLES_PURCHASED,DANGER_PINGS,DOUBLE_KILLS,DRAGON_KILLS,ENEMY_MISSING_PINGS,ENEMY_VISION_PINGS,EXP,FRIENDLY_DAMPEN_LOST,FRIENDLY_HQ_LOST,FRIENDLY_TURRET_LOST,GAME_ENDED_IN_EARLY_SURRENDER,GAME_ENDED_IN_SURRENDER,GET_BACK_PINGS,GOLD_EARNED,GOLD_SPENT,HOLD_PINGS,HORDE_KILLS,HQ_KILLED,HQ_TAKEDOWNS,ID,INDIVIDUAL_POSITION,ITEM0,ITEM1,ITEM2,ITEM3,ITEM4,ITEM5,ITEM6,ITEMS_PURCHASED,KEYSTONE_ID,KILLING_SPREES,LARGEST_ABILITY_DAMAGE,LARGEST_ATTACK_DAMAGE,LARGEST_CRITICAL_STRIKE,LARGEST_KILLING_SPREE,LARGEST_MULTI_KILL,LAST_TAKEDOWN_TIME,LEVEL,LONGEST_TIME_SPENT_LIVING,MAGIC_DAMAGE_DEALT_PLAYER,MAGIC_DAMAGE_DEALT_TO_CHAMPIONS,MAGIC_DAMAGE_TAKEN,MINIONS_KILLED,MUTED_ALL,Missions_CannonMinionsKilled,Missions_ChampionTakedownsWhileGhosted,Missions_ChampionTakedownsWithIgnite,Missions_ChampionsHitWithAbilitiesEarlyGame,Missions_ChampionsKilled,Missions_CreepScore,Missions_CreepScoreBy10Minutes,Missions_DamageToChampsWithItems,Missions_DamageToStructures,Missions_DestroyPlants,Missions_DominationRune,Missions_GoldFromStructuresDestroyed,Missions_GoldFromTurretPlatesTaken,Missions_GoldPerMinute,Missions_HealingFromLevelObjects,Missions_HexgatesUsed,Missions_ImmobilizeChampions,Missions_InspirationRune,Missions_LegendaryItems,Missions_MinionsKilled,Missions_PeriodicDamage,Missions_PlaceUsefulControlWards,Missions_PlaceUsefulWards,Missions_PorosFed,Missions_PrecisionRune,Missions_ResolveRune,Missions_SnowballsHit,Missions_SorceryRune,Missions_TakedownBaronsElderDragons,Missions_TakedownDragons,Missions_TakedownEpicMonsters,Missions_TakedownEpicMonstersSingleGame,Missions_TakedownGold,Missions_TakedownStructures,Missions_TakedownWards,Missions_TakedownsAfterExhausting,Missions_TakedownsAfterTeleporting,Missions_TakedownsBefore15Min,Missions_TakedownsUnderTurret,Missions_TakedownsWithHelpFromMonsters,Missions_TotalGold,Missions_TrueDamageToStructures,Missions_TurretPlatesDestroyed,Missions_TwoChampsKilledWithSameAbility,Missions_VoidMitesSummoned,NAME,NEED_VISION_PINGS,NEUTRAL_MINIONS_KILLED,NEUTRAL_MINIONS_KILLED_ENEMY_JUNGLE,NEUTRAL_MINIONS_KILLED_YOUR_JUNGLE,NODE_CAPTURE,NODE_CAPTURE_ASSIST,NODE_NEUTRALIZE,NODE_NEUTRALIZE_ASSIST,NUM_DEATHS,OBJECTIVES_STOLEN,OBJECTIVES_STOLEN_ASSISTS,ON_MY_WAY_PINGS,PENTA_KILLS,PERK0,PERK0_VAR1,PERK0_VAR2,PERK0_VAR3,PERK1,PERK1_VAR1,PERK1_VAR2,PERK1_VAR3,PERK2,PERK2_VAR1,PERK2_VAR2,PERK2_VAR3,PERK3,PERK3_VAR1,PERK3_VAR2,PERK3_VAR3,PERK4,PERK4_VAR1,PERK4_VAR2,PERK4_VAR3,PERK5,PERK5_VAR1,PERK5_VAR2,PERK5_VAR3,PERK_PRIMARY_STYLE,PERK_SUB_STYLE,PHYSICAL_DAMAGE_DEALT_PLAYER,PHYSICAL_DAMAGE_DEALT_TO_CHAMPIONS,PHYSICAL_DAMAGE_TAKEN,PING,PLAYERS_I_MUTED,PLAYERS_THAT_MUTED_ME,PLAYER_AUGMENT_1,PLAYER_AUGMENT_2,PLAYER_AUGMENT_3,PLAYER_AUGMENT_4,PLAYER_AUGMENT_5,PLAYER_AUGMENT_6,PLAYER_POSITION,PLAYER_ROLE,PLAYER_SCORE_0,PLAYER_SCORE_1,PLAYER_SCORE_10,PLAYER_SCORE_11,PLAYER_SCORE_2,PLAYER_SCORE_3,PLAYER_SCORE_4,PLAYER_SCORE_5,PLAYER_SCORE_6,PLAYER_SCORE_7,PLAYER_SCORE_8,PLAYER_SCORE_9,PLAYER_SUBTEAM,PLAYER_SUBTEAM_PLACEMENT,PUSH_PINGS,PUUID,QUADRA_KILLS,RETREAT_PINGS,RIFT_HERALD_KILLS,SIGHT_WARDS_BOUGHT_IN_GAME,SKIN,SPELL1_CAST,SPELL2_CAST,SPELL3_CAST,SPELL4_CAST,STAT_PERK_0,STAT_PERK_1,STAT_PERK_2,SUMMONER_SPELL_1,SUMMONER_SPELL_2,SUMMON_SPELL1_CAST,SUMMON_SPELL2_CAST,TEAM,TEAM_EARLY_SURRENDERED,TEAM_OBJECTIVE,TEAM_POSITION,TIME_CCING_OTHERS,TIME_OF_FROM_LAST_DISCONNECT,TIME_PLAYED,TIME_SPENT_DISCONNECTED,TOTAL_DAMAGE_DEALT,TOTAL_DAMAGE_DEALT_TO_BUILDINGS,TOTAL_DAMAGE_DEALT_TO_CHAMPIONS,TOTAL_DAMAGE_DEALT_TO_OBJECTIVES,TOTAL_DAMAGE_DEALT_TO_TURRETS,TOTAL_DAMAGE_SELF_MITIGATED,TOTAL_DAMAGE_SHIELDED_ON_TEAMMATES,TOTAL_DAMAGE_TAKEN,TOTAL_HEAL,TOTAL_HEAL_ON_TEAMMATES,TOTAL_TIME_CROWD_CONTROL_DEALT,TOTAL_TIME_CROWD_CONTROL_DEALT_TO_CHAMPIONS,TOTAL_TIME_SPENT_DEAD,TOTAL_UNITS_HEALED,TRIPLE_KILLS,TRUE_DAMAGE_DEALT_PLAYER,TRUE_DAMAGE_DEALT_TO_CHAMPIONS,TRUE_DAMAGE_TAKEN,TURRETS_KILLED,TURRET_TAKEDOWNS,UNREAL_KILLS,VICTORY_POINT_TOTAL,VISION_CLEARED_PINGS,VISION_SCORE,VISION_WARDS_BOUGHT_IN_GAME,WARD_KILLED,WARD_PLACED,WARD_PLACED_DETECTOR,WAS_AFK,WAS_AFK_AFTER_FAILED_SURRENDER,WAS_EARLY_SURRENDER_ACCOMPLICE,WAS_LEAVER,WAS_SURRENDER_DUE_TO_AFK,WIN,Missions_BountyGold
5117513776,1609787,14.18.1,1,9,4,0,0,1,0,0,1,0,0,0,0,0,58,12,0,0,0,2,11,7730,0,0,3,0,0,3,7336,6050,0,0,0,1,2224812825341920,UTILITY,3876,3009,3190,0,3067,1031,3364,24,8439,0,597,108,0,0,1,1605,11,985,6187,2528,4153,26,0,0,0,1,0,1,26,0,340,,4,0,460,0,273,0,0,20,0,2,16,529,10,39,0,0,1,0,0,1,0,1,1,,0,10,0,3,5,2,0,0,576,0,0,6,its barlo,0,0,0,0,0,0,0,0,2,0,0,42,0,8439,256,672,0,8463,441,0,0,8473,555,0,0,8451,149,0,0,8306,2,0,0,8347,0,0,0,8400,8300,2158,174,5654,23,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f38a3c6a-57d5-5d50-9a84-9fe547f9bcb6,0,0,0,0,Alistar,19,19,29,3,5007,5010,5011,4,14,5,2,100,0,0,UTILITY,21,0,1609,0,11147,766,3043,1197,766,12672,774,10521,5683,4067,51,31,55,5,0,2801,340,713,0,4,0,0,0,92,10,10,39,10,0,0,0,0,0,Win,50.0
5117513776,1609787,14.18.1,0,2,1,0,0,0,0,1,2,0,0,0,0,0,5,5,0,0,0,12,0,12332,1,1,7,0,0,4,9054,8650,0,0,0,0,238095624,BOTTOM,2031,1056,6653,3020,3137,1052,3340,20,8229,0,443,165,0,0,1,1447,14,666,109082,19055,2028,183,0,0,0,0,0,2,189,0,2398,,4,0,525,125,337,0,0,0,0,2,178,11153,2,12,0,0,0,0,1,0,0,0,0,,0,0,0,1,1,1,0,0,0,1,0,0,SzSzSzSzS,0,6,0,2,0,0,0,0,3,0,0,29,0,8229,1358,0,0,8275,7,0,0,8210,1,0,0,8236,24,0,0,8347,0,0,0,8313,3,0,0,8200,8300,11971,623,12127,23,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38db7eab-70a0-5ddb-83a6-b4f0c576ff5d,0,2,0,0,Rumble,111,157,147,6,5008,5008,5001,4,12,2,5,200,0,0,BOTTOM,13,1607,1609,2,121283,811,19888,1482,811,14466,0,14535,329,0,317,89,100,1,0,229,209,379,1,1,0,0,0,22,2,0,12,2,0,0,0,0,0,Fail,0.0
5117513776,1609787,14.18.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,2,0,1,10221,1,1,7,0,0,0,7947,7383,0,0,0,0,209368135,JUNGLE,3047,2021,0,1028,3078,1037,3364,18,8010,0,1200,208,0,0,0,1002,13,667,13534,604,9661,6,0,0,0,0,0,0,169,0,1217,,5,0,233,0,296,0,0,7,0,1,3,518,3,7,0,1,0,0,0,0,0,2,2,,0,3,0,0,1,1,0,0,0,0,0,0,Icelandic Hero,0,163,16,116,0,0,0,0,4,0,0,4,0,8010,159,0,0,9111,67,20,0,9104,17,20,0,8017,348,0,0,8347,0,0,0,8304,12,0,0,8000,8300,106179,6439,17622,23,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,b988d32d-2e14-57b2-bcf3-2cee1143b09e,0,3,0,0,MonkeyKing,158,23,78,8,5005,5008,5001,4,11,2,14,200,0,0,JUNGLE,8,0,1609,0,197303,882,7562,11069,882,21519,0,27639,12571,0,268,32,132,1,0,77588,518,355,0,1,0,0,0,29,5,3,7,3,0,0,0,0,0,Fail,0.0
5117513776,1609787,14.18.1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,9,4,0,0,0,0,2,14427,1,1,7,0,0,0,11377,11025,0,0,0,0,2791763157984608,TOP,3153,3006,3302,3124,1055,0,3363,21,8437,1,344,505,0,3,1,1420,15,631,6372,1288,2836,243,0,0,0,0,0,4,255,0,2350,,2,0,733,250,424,0,0,4,0,3,237,308,3,9,0,0,1,0,0,0,0,1,1,,0,3,0,1,1,0,0,0,0,2,0,0,Shogolol,0,12,0,12,0,0,0,0,4,0,0,1,0,8437,620,381,0,8446,1716,0,0,8429,55,10,10,8451,200,0,0,9104,17,0,0,8014,198,0,0,8400,8000,121662,10747,12698,23,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,019f4a6e-0059-52db-bdf8-5c3311536f26,0,0,0,0,Vayne,136,0,6,6,5005,5008,5001,12,4,3,2,200,0,0,TOP,3,0,1609,0,146814,5221,16231,8277,5221,9949,0,17094,4892,0,64,21,105,1,0,18780,4195,1559,2,2,0,0,0,22,3,3,9,3,0,0,0,0,0,Fail,200.0
5117513776,1609787,14.18.1,0,3,2,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,6,14,12850,1,1,7,0,0,9,9717,9750,0,0,0,0,45599567,MIDDLE,3009,6701,3814,3042,0,0,3363,19,8229,0,663,272,0,0,1,1447,14,1451,4466,1977,2517,243,0,0,0,0,0,1,247,0,0,,2,0,358,125,362,0,0,3,0,3,239,0,2,8,0,0,0,0,1,0,0,0,0,,0,1,0,3,0,0,0,0,0,1,0,0,Legacy,0,4,0,4,0,0,0,0,2,0,0,13,0,8229,858,0,0,8226,250,730,0,8210,13,0,0,8236,14,0,0,8304,12,0,0,8347,0,0,0,8200,8300,149212,13543,6214,23,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9d858cea-c431-573f-a089-4bf88ac4c210,0,2,0,0,Varus,69,7,50,3,5008,5008,5001,1,4,0,3,200,0,0,MIDDLE,11,0,1609,0,153678,2121,15521,2121,2121,4959,0,9929,1422,0,268,47,45,1,0,0,0,1196,0,1,0,0,0,18,2,1,8,2,0,0,0,0,0,Fail,0.0
5117513776,1609787,14.18.1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,12,12,5026,1,1,7,0,0,0,5768,5625,0,0,0,0,205698621,JUNGLE,3158,3067,3869,2055,3109,1029,3364,24,8439,0,568,71,0,0,0,1420,8,727,4943,2140,3257,28,0,0,0,0,0,0,28,0,190,,4,0,150,0,215,0,0,28,0,2,16,513,7,38,0,0,1,0,0,0,0,0,0,,0,12,0,2,1,0,0,0,0,0,0,0,Lord of D4,0,0,0,0,0,0,0,0,4,0,0,2,0,8439,422,572,0,8401,15,0,0,8473,230,0,0,8451,118,0,0,8347,0,0,0,8306,2,0,0,8400,8300,2133,367,8409,23,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e2716240-caa1-5e4d-b0cd-f1615554bd3c,0,0,0,0,Rell,19,34,45,3,5007,5001,5013,4,14,4,1,200,0,0,UTILITY,24,0,1609,0,10143,40,2698,40,40,14098,0,12604,744,0,51,32,97,1,0,3066,190,938,0,1,0,0,0,81,9,12,38,7,0,0,0,0,0,Fail,0.0
5117541539,1980192,14.18.1,0,7,3,1,1,2,0,0,4,0,0,0,0,0,40,11,0,0,0,14,1,18058,0,0,2,0,0,2,13081,12000,0,0,0,1,212950544,TOP,2055,6662,3143,2504,3067,3111,3364,27,8437,1,375,890,0,2,1,1975,17,741,1291,1291,16249,220,0,0,0,0,0,4,224,0,898,,5,0,1520,375,396,515,0,36,0,3,214,312,7,13,0,0,1,0,0,1,0,1,1,,0,5,0,9,1,0,0,0,2911,3,1,20,TC porsche,0,4,0,0,0,0,0,0,4,0,0,69,0,8437,1642,922,0,8446,4196,0,0,8444,2356,0,0,8451,284,0,0,8345,3,0,0,8347,0,0,0,8400,8300,130931,13407,19068,23,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2be6889c-cbda-581c-b40f-384dc2da724d,0,0,0,0,KSante,219,35,78,10,5005,5001,5011,12,4,5,3,100,0,0,TOP,33,0,1980,0,144503,9075,16549,11853,9075,57762,232,35929,5040,0,1497,315,187,1,0,12279,1849,611,3,7,0,0,0,34,8,5,13,7,0,0,0,0,0,Win,150.0
5117541539,1980192,14.18.1,0,16,0,0,0,0,0,2,7,0,0,0,0,0,29,9,0,0,2,0,0,14314,0,0,2,0,0,0,13443,11425,0,6,0,1,36933319,JUNGLE,2504,1029,0,3111,3050,3083,3364,27,8439,2,1912,131,0,2,1,1975,15,986,38931,6969,8438,18,0,0,0,0,0,7,153,0,249,,20,0,1133,0,407,0,0,34,0,3,5,643,7,8,0,0,1,0,0,2,0,7,7,,0,13,0,5,9,1,7,0,2560,0,0,23,Texas,0,135,3,95,0,0,0,0,5,0,0,11,0,8439,674,1764,0,8463,1053,0,0,8429,63,13,14,8451,238,0,0,9104,6,50,0,9111,2430,460,0,8400,8000,79557,6581,35572,23,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72e8ef6c-fd5f-5055-97b5-eef51b9f6d11,0,0,1,0,Sejuani,35,94,131,8,5005,5001,5001,4,11,3,20,100,0,0,JUNGLE,42,0,1980,0,209216,3341,14145,55882,3341,64040,0,44588,14910,380,398,116,184,5,0,90728,594,577,3,4,0,0,0,47,7,13,8,7,0,0,0,0,0,Win,200.0
5117541539,1980192,14.18.1,0,8,0,1,1,1,0,1,8,0,0,0,0,0,5,7,0,1,1,7,8,19401,0,0,2,0,0,7,15174,14950,0,0,0,1,214525325,MIDDLE,3006,3031,6631,3153,6673,2055,3363,26,8021,2,799,444,799,4,2,1975,18,644,27462,4624,19590,253,0,0,0,0,0,8,280,0,5073,,30,0,1093,125,459,1156,0,22,0,4,242,332,4,15,0,1,0,0,0,2,0,4,4,,0,8,0,8,2,2,2,0,1176,1,0,14,RobbyBob,0,27,8,5,0,0,0,0,3,0,0,15,0,8021,6279,0,0,9101,1612,0,0,9104,17,10,0,8017,1069,0,0,8444,1818,0,0,8451,236,0,0,8000,8400,209972,19856,18461,23,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4797691e-2273-5a5b-bbc4-76c5be4c21d2,0,0,0,0,Yone,370,99,64,11,5005,5008,5001,4,12,3,5,100,0,0,MIDDLE,27,0,1980,0,255513,4997,27939,37527,4997,36839,0,39105,18634,0,251,73,126,1,0,18078,3457,1052,1,3,0,0,0,46,6,8,15,4,0,0,0,0,0,Win,150.0
5117541539,1980192,14.18.1,0,10,2,0,1,3,0,3,14,0,0,0,0,0,16,8,0,2,0,7,4,17400,0,0,2,0,0,0,17337,14730,0,0,1,1,2269752663345920,BOTTOM,0,3031,6676,3087,3094,3009,3363,24,8021,4,1294,1534,1534,6,2,1975,17,1118,37158,3496,7671,269,0,0,0,0,0,14,271,0,1446,,4,0,1095,0,525,86,0,18,0,4,249,532,6,16,0,1,0,0,0,1,0,2,2,,0,7,0,2,8,3,7,0,1452,0,0,20,array4,0,2,0,0,0,0,0,0,3,0,0,22,0,8021,1785,0,0,8009,3023,0,0,9103,15,30,0,8017,1132,0,0,8345,3,0,0,8347,0,0,0,8000,8300,222091,25686,7231,24,0,1,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,df2a0165-5990-5903-999e-4f0fdafacdf8,0,0,0,0,Jhin,113,40,56,27,5008,5008,5011,4,1,3,3,100,0,0,BOTTOM,47,1977,1980,2,264864,8758,29746,25433,8758,6722,0,15382,4694,0,173,127,105,1,0,5613,563,479,2,6,0,0,0,43,6,7,16,6,0,0,0,0,0,Win,150.0
5117541539,1980192,14.18.1,0,23,8,0,0,1,0,0,0,0,0,0,0,0,24,15,0,0,0,4,0,12188,0,0,2,0,0,0,8933,7575,0,0,0,1,2819691883349504,UTILITY,3869,3222,0,3050,3111,1028,3364,31,8439,0,586,142,0,0,0,1975,14,989,8914,5992,7871,32,0,0,0,8,0,0,32,0,2120,,13,0,456,0,270,430,0,38,0,3,20,2787,13,48,0,0,1,0,0,1,0,3,3,,0,12,0,5,7,2,6,0,153,0,0,8,EzyKr,0,0,0,0,0,0,0,0,6,0,0,53,0,8439,999,1813,0,8463,664,0,0,8473,794,0,0,8451,186,0,0,8306,2,0,0,8347,0,0,0,8400,8300,4240,896,19103,23,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,dacdac15-6a28-5036-9572-7028b0ebb051,0,0,0,0,Alistar,27,21,61,7,5007,5010,5011,4,14,6,9,100,0,0,UTILITY,48,0,1980,0,18102,69,8333,1938,69,48075,0,27657,10808,5450,137,129,165,5,0,4947,1444,682,0,1,0,0,0,103,13,12,48,13,0,0,0,0,0,Win,0.0
5117541539,1980192,14.18.1,0,8,3,0,0,0,0,0,4,0,0,0,0,0,10,10,0,0,0,2,0,17328,3,1,9,0,0,0,12732,12400,0,0,0,0,2533109210843040,TOP,1058,4633,3135,3020,0,6653,3363,27,8229,0,591,146,0,0,1,1906,17,777,160062,25519,4446,242,0,0,0,0,0,4,242,0,4208,,4,0,912,250,385,100,0,0,0,3,240,17149,4,16,0,0,0,0,1,0,0,0,0,,0,2,0,8,1,0,1,0,0,2,0,0,PCL,0,0,0,0,0,0,0,0,5,0,0,16,0,8229,2012,0,0,8275,6,0,0,8233,22,0,0,8237,696,0,0,8473,1062,0,0,8451,238,0,0,8200,8400,17567,2124,19727,23,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02efb123-3852-5211-92aa-71ccabec1d5a,0,0,0,0,Rumble,152,184,175,10,5008,5008,5001,12,4,3,3,200,0,0,TOP,16,0,1980,0,177994,4085,27941,4845,4085,30719,0,25969,2449,0,368,102,161,1,0,363,296,1794,2,2,0,0,0,33,5,2,16,4,0,0,0,0,0,Fail,200.0
5117541539,1980192,14.18.1,0,9,3,0,0,0,0,0,10,0,0,0,0,0,39,9,0,2,1,12,10,17080,3,1,9,0,0,3,15435,15158,0,0,0,0,3168832176014560,JUNGLE,2055,3078,3031,3033,6673,3047,3364,26,8010,2,1200,800,800,4,2,1769,17,782,33087,4218,5549,41,0,0,0,0,0,10,253,0,3460,,25,0,412,0,467,496,0,0,0,4,20,740,6,7,0,1,0,0,0,0,0,1,1,,0,21,0,7,6,1,3,0,0,0,0,0,METROOOOOO,0,212,33,135,0,0,0,0,7,0,0,13,0,8010,639,0,0,9111,1492,380,0,9104,11,20,0,8014,1042,0,0,8304,9,0,0,8347,0,0,0,8000,8300,221486,27161,21805,23,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4c0fb2ef-f7a8-5cff-99be-195908a0f6aa,0,0,0,0,Kindred,238,72,62,5,5005,5008,5011,11,4,18,4,200,0,0,JUNGLE,8,0,1980,0,326002,2134,32319,16327,2134,28697,0,29367,17224,3772,332,68,233,12,0,71428,940,2012,0,1,0,0,0,71,7,21,7,6,0,0,0,0,0,Fail,700.0
5117541539,1980192,14.18.1,0,6,0,0,0,0,0,0,4,0,0,0,0,0,14,7,0,2,0,4,0,17052,3,1,9,0,0,3,12466,11900,0,0,0,0,2423655763986656,MIDDLE,3158,3118,3157,3137,1058,0,3363,26,8112,2,556,104,0,2,2,1749,17,897,196982,19192,3985,274,0,0,0,0,0,4,274,0,787,,5,1,75,0,377,200,0,39,0,3,272,938,4,13,0,0,0,0,0,1,0,1,1,,0,2,0,10,4,1,2,0,0,0,0,0,Meslo,0,0,0,0,0,0,0,0,6,0,0,37,0,8112,1467,0,0,8126,992,0,0,8138,30,0,0,8106,4,0,0,8226,250,1007,0,8210,10,0,0,8100,8200,15016,1433,18442,23,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544d8504-46ef-53d2-ae8a-fc0a7d878884,0,0,0,0,Lissandra,163,61,76,13,5005,5008,5001,12,4,4,5,200,0,0,MIDDLE,62,0,1980,0,218547,370,21652,1381,370,22137,0,24253,3298,0,880,171,188,1,0,6548,1026,1825,0,0,0,0,0,25,4,2,13,4,0,0,0,0,0,Fail,200.0
5117541539,1980192,14.18.1,2,13,9,0,0,0,0,0,2,0,0,0,0,0,18,3,0,0,0,0,2,14107,3,1,9,0,0,0,12478,13660,0,0,0,0,3571383504611008,BOTTOM,1038,3033,0,3006,3085,3153,3363,21,8005,0,290,302,302,0,1,1769,15,763,1319,1201,4988,257,0,0,0,0,0,2,261,0,4893,,9,0,75,0,378,104,0,6,0,3,231,474,1,9,0,1,0,0,0,0,0,0,0,,0,3,0,4,4,0,3,0,0,0,0,0,,0,4,0,4,0,0,0,0,5,0,0,26,0,8005,2029,2029,0,9101,699,0,0,9104,17,10,0,8017,1251,0,0,8345,3,0,0,8410,140,0,0,8000,8300,157527,27986,13348,23,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6043089d-32fc-5e8c-ba52-7181d706ab38,0,0,0,0,Ashe,58,92,18,8,5005,5008,5011,4,21,4,4,200,0,0,BOTTOM,50,0,1980,0,170745,0,29662,669,0,13753,0,19407,5864,0,898,298,194,1,0,11898,474,1070,0,0,0,0,0,21,1,3,9,1,0,0,0,0,0,Fail,800.0
5117541539,1980192,14.18.1,2,10,1,0,0,0,0,0,1,0,0,0,0,0,36,15,0,0,0,2,10,9079,3,1,9,0,0,4,7471,7075,0,0,0,0,2224812825341920,UTILITY,3869,3109,3190,2055,3047,0,3364,32,8439,0,578,81,0,0,1,1769,12,253,7056,3225,6991,49,0,0,0,2,0,1,51,0,566,,16,0,75,0,226,431,0,44,0,3,22,928,10,47,0,0,1,0,0,0,0,1,1,,0,23,0,0,4,0,1,0,0,0,0,0,its barlo,0,2,0,2,0,0,0,0,10,0,0,36,0,8439,201,836,0,8463,728,0,0,8473,658,0,0,8451,173,0,0,8306,0,0,0,8347,0,0,0,8400,8300,2850,365,14160,23,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f38a3c6a-57d5-5d50-9a84-9fe547f9bcb6,0,0,0,0,Rell,38,38,82,6,5007,5010,5011,4,14,4,5,200,0,0,UTILITY,34,0,1980,0,15526,0,4257,186,0,35028,520,22356,1142,185,81,51,211,5,0,5620,666,1205,0,0,0,0,0,116,13,23,48,11,0,0,0,0,0,Fail,0.0
5117585957,1264455,14.18.1,0,3,1,0,1,1,0,1,8,0,0,0,0,0,3,4,0,0,0,1,0,11945,0,0,0,0,0,1,10860,9675,0,0,0,1,2533109210843040,TOP,6631,2031,3158,1055,6333,3155,3340,19,8010,2,424,289,0,4,1,1259,14,402,0,0,4464,181,0,0,3,0,0,8,185,0,1010,,0,0,2075,375,515,0,0,0,0,2,180,60,3,8,0,1,0,0,0,0,0,0,0,,0,1,0,1,7,5,0,0,1764,3,0,7,PCL,0,4,0,4,0,0,0,0,3,0,0,5,0,8010,259,0,0,8009,1733,0,0,9104,11,30,0,8299,707,0,0,8410,81,0,0,8345,3,0,0,8000,8300,116740,13986,13700,23,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02efb123-3852-5211-92aa-71ccabec1d5a,0,0,0,0,Olaf,81,25,42,6,5008,5008,5001,12,6,2,5,100,0,0,TOP,15,0,1264,0,126342,8233,17069,8233,8233,18458,0,18961,7619,0,346,106,89,1,0,9602,3082,796,4,5,0,0,0,17,3,1,8,3,0,0,0,0,0,Win,0.0
5117585957,1264455,14.18.1,4,8,0,0,0,0,0,0,9,0,0,0,0,0,13,2,0,1,3,8,7,10498,0,0,0,0,0,0,10977,10208,0,4,0,0,3168832176014560,JUNGLE,3047,6672,3078,1043,3051,0,3364,19,8010,2,1282,234,154,5,2,1256,13,906,4962,1522,5048,12,0,0,0,0,0,9,151,0,2456,,20,0,537,0,520,168,0,13,0,2,6,306,1,3,0,1,0,0,0,0,0,5,5,,0,5,0,11,8,5,0,0,432,0,1,3,METROOOOOO,0,139,37,49,0,0,0,0,2,0,0,12,0,8010,515,0,0,9111,1131,340,0,9104,7,20,0,8014,525,0,0,8143,572,0,0,8135,450,5,0,8000,8100,138278,10873,20303,24,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4c0fb2ef-f7a8-5cff-99be-195908a0f6aa,0,2,1,0,Viego,163,114,58,14,5005,5008,5011,11,4,13,2,100,0,0,JUNGLE,17,0,1264,0,196126,773,13599,51219,773,16266,121,25780,16311,0,234,58,32,1,0,52885,1203,429,1,1,0,0,0,27,3,5,3,1,0,0,0,0,0,Win,0.0
